id;Severity;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speed_classes;typ_int;valign;vnum_lan;vsurcond;vtrafway;weather_classes
15668;0;10;4;4;1;7;21;1;7.0;4;8;1;2;2;1;0;2;2.0;2.0;4;2;2;3;2;2;1
15685;1;10;6;4;5;12;1;1;2.0;1;10;1;2;3;2;0;1;2.0;1.0;4;1;4;3;2;2;1
15689;1;10;4;2;5;10;1;1;8.0;1;9;1;2;3;4;0;1;1.0;1.0;2;1;2;3;2;2;1
15697;1;5;7;4;1;23;1;3;7.0;1;9;8;2;2;1;0;1;1.0;1.0;4;1;4;5;2;2;1
15700;1;3;1;4;1;12;13;1;4.0;3;9;8;2;2;1;0;1;1.0;1.0;4;1;3;3;2;2;1
15702;0;8;1;4;1;12;13;1;7.0;3;9;8;2;2;1;0;1;1.0;1.0;3;1;4;3;2;2;1
15703;1;8;1;4;1;12;21;1;7.0;3;9;8;2;2;1;0;1;1.0;1.0;3;1;4;3;2;2;1
15705;0;10;1;3;1;12;18;1;7.0;3;9;8;2;2;1;0;1;1.0;1.0;3;1;4;3;2;2;1
15706;0;8;1;3;1;12;18;1;1.0;3;9;8;2;2;1;0;1;1.0;1.0;4;1;3;3;2;2;1
15707;1;5;1;4;1;13;13;1;4.0;2;9;1;2;2;1;0;3;1.0;1.0;4;3;2;3;2;2;1
15710;0;4;3;4;1;8;13;1;2.0;4;9;1;2;2;1;0;8;1.0;1.0;4;1;2;3;2;2;1
15714;0;10;6;4;1;14;13;1;2.0;3;9;8;2;2;1;0;1;2.0;1.0;3;1;3;3;2;2;1
15715;0;7;7;4;1;14;13;1;2.0;3;10;8;2;2;1;0;3;1.0;1.0;6;3;4;3;2;2;1
15716;1;10;7;3;1;18;13;5;7.0;1;10;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
15717;0;7;7;3;1;22;13;3;7.0;4;10;1;3;2;1;0;2;1.0;1.0;3;2;2;3;2;5;1
15721;0;8;7;3;1;11;8;1;7.0;1;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
15723;0;10;7;1;1;11;15;1;7.0;1;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
15725;0;10;7;4;1;11;13;1;7.0;1;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
15729;0;4;5;2;2;22;13;2;10.0;1;10;1;2;2;1;0;1;2.0;1.0;5;1;2;5;2;4;1
15730;1;7;6;4;5;11;1;1;8.0;1;9;7;2;2;1;0;1;2.0;1.0;4;1;2;4;2;3;1
15733;0;12;3;4;1;7;1;1;8.0;1;8;8;2;2;1;0;1;2.0;1.0;4;1;3;3;2;2;1
15734;1;5;7;4;5;11;1;1;10.0;1;10;1;2;2;1;0;8;2.0;1.0;5;1;2;5;2;5;1
15737;0;10;6;4;1;5;13;2;10.0;2;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;5;1
15739;0;11;7;4;5;16;1;1;7.0;1;10;1;3;2;1;0;1;2.0;1.0;5;1;2;3;2;2;1
15740;0;8;4;4;1;20;13;3;7.0;4;4;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;3;1
15746;0;6;1;4;1;16;13;1;1.0;6;10;8;2;2;1;0;1;1.0;2.0;4;1;4;3;2;2;1
15749;0;8;1;4;1;16;13;1;10.0;4;10;8;2;2;1;0;1;2.0;1.0;3;1;4;3;2;2;1
15756;0;7;6;3;1;6;18;4;7.0;4;11;1;2;2;1;0;1;2.0;1.0;5;1;2;5;2;4;1
15757;1;3;6;4;1;19;13;2;10.0;2;12;1;2;2;1;0;1;2.0;1.0;5;1;2;6;2;4;1
15763;1;9;3;4;1;14;13;1;7.0;3;11;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
15765;1;8;1;4;1;15;13;1;2.0;2;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;3;1
15770;1;10;3;4;4;7;13;1;7.0;1;11;8;2;3;3;0;1;1.0;1.0;5;1;4;4;2;4;1
15771;1;6;3;3;1;15;1;1;4.0;1;11;1;3;2;1;0;8;1.0;1.0;3;1;2;3;2;2;1
15772;0;3;5;4;1;24;13;3;4.0;2;11;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
15774;0;4;5;3;5;9;1;1;2.0;1;11;7;3;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
15779;1;8;7;4;1;15;13;1;7.0;4;10;1;3;2;1;0;8;2.0;1.0;4;1;2;3;2;3;1
15782;1;7;6;4;5;16;1;1;2.0;1;12;8;2;5;1;0;1;1.0;1.0;4;1;4;2;2;2;1
15783;0;4;7;4;5;2;1;3;4.0;1;12;7;2;2;1;0;1;1.0;1.0;6;1;3;6;2;4;1
15793;1;4;4;4;1;22;13;3;4.0;3;12;1;2;2;1;0;2;1.0;1.0;4;2;2;4;2;3;1
15794;0;5;6;4;1;10;13;1;2.0;2;12;7;2;2;1;0;1;1.0;1.0;6;1;4;6;2;4;1
15811;1;7;5;4;1;21;21;3;4.0;4;2;7;2;2;1;0;1;2.0;1.0;6;1;2;6;2;4;1
15813;0;7;3;2;1;11;13;1;10.0;1;5;1;2;2;1;0;1;2.0;1.0;3;1;2;5;2;2;1
15824;1;7;5;4;1;12;12;1;1.0;5;5;7;2;2;1;0;2;1.0;1.0;3;3;2;5;2;3;1
15825;1;7;5;4;1;12;2;1;2.0;5;5;1;3;2;1;0;2;1.0;1.0;4;3;2;5;2;3;1
15830;1;3;2;4;1;10;13;1;2.0;1;10;7;2;3;7;0;1;2.0;1.0;4;1;2;5;2;5;1
15835;0;2;6;4;5;2;1;2;10.0;1;1;2;3;2;1;0;1;3.0;1.0;6;1;2;3;2;2;1
15840;1;7;3;4;5;7;1;1;7.0;1;3;8;3;2;1;0;2;3.0;1.0;4;2;4;5;2;5;1
15843;0;8;1;4;5;24;1;2;2.0;1;4;1;2;3;2;0;3;3.0;1.0;4;2;2;3;2;3;1
15844;1;4;6;3;1;23;13;3;2.0;4;4;1;2;2;1;0;8;1.0;1.0;5;1;2;4;2;4;1
15845;0;8;2;4;2;24;2;3;2.0;1;4;1;2;3;4;0;1;3.0;1.0;5;1;2;6;2;4;1
15846;0;6;6;4;1;20;13;3;2.0;4;4;1;2;2;1;0;2;1.0;1.0;7;3;2;4;2;4;1
15847;1;7;7;2;3;22;15;2;7.0;1;4;8;2;3;4;0;1;3.0;1.0;3;1;4;2;2;3;1
15849;0;5;1;4;5;18;1;1;10.0;1;5;1;3;3;8;1;5;3.0;1.0;6;1;2;2;2;7;1
15851;0;8;2;4;1;17;13;1;2.0;2;5;1;2;2;1;0;3;3.0;1.0;3;3;2;3;2;2;1
15853;1;4;1;4;4;9;13;1;10.0;1;5;1;2;3;4;0;1;3.0;1.0;6;1;2;3;2;2;1
15858;1;9;5;4;5;14;1;1;7.0;1;6;1;3;3;4;0;1;3.0;1.0;4;1;2;3;2;2;1
15859;0;6;7;4;5;15;1;1;4.0;1;6;8;3;3;4;0;1;1.0;1.0;5;1;4;3;2;2;1
15860;0;12;2;4;1;11;13;1;2.0;1;6;8;3;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
15861;1;8;4;4;1;15;13;1;10.0;1;6;1;2;3;4;0;1;1.0;1.0;4;1;2;3;2;2;1
15863;1;12;7;4;5;17;1;1;10.0;1;6;7;2;3;5;0;1;1.0;1.0;5;1;4;3;2;2;1
15865;0;7;4;4;1;22;21;3;2.0;4;6;8;2;2;1;0;2;3.0;1.0;3;3;2;3;2;3;1
15866;0;4;2;4;1;1;13;3;2.0;2;6;1;2;2;1;0;1;3.0;1.0;5;1;2;4;2;4;1
15868;1;8;7;4;5;10;1;1;8.0;1;6;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;4;1
15870;0;9;6;4;1;16;21;1;10.0;4;7;8;2;2;1;1;2;1.0;2.0;2;2;2;4;2;3;1
15871;1;9;6;4;4;19;1;1;7.0;1;7;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
15872;0;8;1;2;5;22;1;2;7.0;1;7;8;3;5;1;0;1;3.0;1.0;3;1;4;3;2;2;1
15873;1;4;6;4;1;20;13;5;2.0;4;7;8;2;2;1;0;2;1.0;1.0;3;2;2;5;2;3;1
15876;0;8;7;4;5;20;1;5;7.0;1;7;8;3;3;4;0;1;3.0;1.0;5;1;3;3;3;2;1
15877;0;9;4;4;5;14;15;1;6.0;1;7;8;2;3;4;0;1;1.0;1.0;5;1;3;3;2;2;1
15878;0;10;1;4;5;14;1;1;7.0;1;7;8;2;3;4;0;1;3.0;1.0;5;1;3;3;3;2;3
15879;1;10;1;2;5;13;1;1;7.0;1;7;8;3;3;3;0;1;3.0;1.0;4;1;3;3;2;4;1
15880;0;3;1;4;1;20;13;2;10.0;1;7;1;2;3;4;0;1;1.0;1.0;6;1;2;3;2;2;1
15882;0;4;2;4;1;19;21;1;8.0;4;7;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
15883;1;8;1;4;5;12;1;1;8.0;1;7;6;3;5;1;0;1;3.0;1.0;5;1;2;3;2;2;1
15886;1;8;6;4;5;15;2;1;7.0;4;8;1;2;2;1;1;2;3.0;1.0;3;2;2;3;2;2;1
15887;0;8;1;4;5;13;15;1;7.0;1;8;8;2;2;1;0;1;3.0;1.0;5;1;4;3;2;2;1
15888;1;9;2;4;5;16;12;1;7.0;1;8;8;2;3;4;0;1;3.0;1.0;3;1;3;3;2;2;1
15890;0;8;5;2;5;16;10;1;2.0;3;8;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
15893;0;7;7;4;5;9;1;1;7.0;1;8;2;3;2;1;0;1;3.0;1.0;4;1;2;3;2;4;1
15896;0;7;1;4;5;13;1;1;7.0;1;8;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
15897;1;9;4;4;5;11;1;1;7.0;1;8;2;3;2;1;0;1;3.0;1.0;3;1;3;3;2;2;1
15898;1;11;7;2;5;12;1;1;7.0;1;8;2;3;3;4;0;8;3.0;1.0;4;1;2;3;2;2;1
15900;0;9;2;4;1;16;1;1;7.0;1;8;7;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
15901;0;4;7;4;5;19;10;1;7.0;4;8;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
15902;1;5;7;4;5;19;13;1;7.0;4;8;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
15903;0;8;3;4;5;11;1;1;2.0;1;8;8;3;2;1;0;1;1.0;1.0;4;1;3;4;2;4;1
15906;1;9;1;4;1;6;13;4;4.0;1;8;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;2;1
15907;0;10;4;2;5;11;1;1;10.0;1;8;1;3;2;1;0;2;1.0;1.0;3;2;2;3;2;2;3
15908;1;4;6;4;1;19;13;3;2.0;4;9;1;2;2;1;0;2;3.0;1.0;4;2;2;5;2;2;1
15909;0;9;5;4;5;16;1;1;4.0;1;9;8;3;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
15911;1;10;7;4;1;12;13;1;7.0;3;9;1;2;2;1;0;1;1.0;1.0;4;1;2;3;3;2;3
15913;1;10;7;4;1;11;13;1;7.0;4;9;7;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
15916;1;4;6;4;1;21;22;3;10.0;4;9;8;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
15917;1;9;7;4;1;15;1;1;7.0;1;10;1;3;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
15918;1;4;5;4;1;21;13;3;8.0;3;10;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;5;1
15920;0;7;1;4;1;20;13;2;7.0;3;11;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
15921;1;8;1;4;1;18;13;3;7.0;2;12;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;5;1
15949;0;7;3;4;1;7;13;1;7.0;4;10;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
15964;0;7;4;4;1;20;13;2;7.0;3;3;6;3;2;1;0;1;3.0;1.0;4;1;2;5;2;2;1
15971;0;6;2;4;5;22;13;3;8.0;1;6;3;2;4;4;0;2;3.0;1.0;4;2;2;5;2;4;1
15976;1;7;4;4;1;21;7;2;2.0;2;6;7;3;2;1;0;1;3.0;1.0;5;1;2;7;2;4;1
15977;1;8;4;4;1;21;13;2;4.0;2;6;1;3;2;1;0;1;3.0;1.0;5;1;2;7;2;4;1
15978;0;6;3;4;1;21;13;2;8.0;4;7;3;2;2;1;0;2;1.0;1.0;6;2;2;5;2;3;1
15979;0;3;2;4;1;14;13;1;4.0;4;8;1;3;2;1;0;2;3.0;2.0;6;2;2;6;2;4;1
15981;1;6;2;4;1;24;13;2;7.0;2;9;1;3;2;1;0;1;2.0;2.0;6;1;2;5;2;3;1
15985;1;4;3;4;1;7;13;1;4.0;2;5;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;2;1
15987;0;6;3;4;1;22;13;2;7.0;4;1;8;2;2;1;0;1;3.0;1.0;6;1;3;3;2;2;1
15989;0;5;4;4;1;6;13;3;2.0;4;1;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
15994;1;4;7;3;5;21;1;3;2.0;1;1;1;2;3;4;0;2;3.0;1.0;4;3;2;3;2;2;1
15995;1;6;7;4;1;19;13;2;2.0;3;1;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;2;1
15996;1;8;2;4;1;19;12;3;4.0;4;1;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
15999;0;2;7;4;1;11;13;1;4.0;4;2;1;2;2;1;0;2;1.0;1.0;6;3;2;3;2;2;1
16001;1;5;3;4;1;8;13;1;10.0;2;2;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
16002;1;2;1;4;1;15;12;1;8.0;4;2;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
16003;0;6;3;4;1;1;13;2;7.0;3;2;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
16004;1;4;3;4;1;24;13;3;4.0;4;1;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
16005;1;12;1;4;1;12;12;1;8.0;4;1;1;2;2;1;0;2;2.0;1.0;4;2;2;3;2;3;1
16006;0;6;5;4;1;17;2;3;8.0;1;1;1;2;3;4;0;1;3.0;1.0;4;1;2;3;2;3;1
16008;0;5;4;4;1;20;1;2;2.0;1;2;1;2;2;1;1;5;1.0;1.0;4;1;2;2;2;7;1
16009;0;6;4;3;1;20;13;2;4.0;1;2;1;2;2;1;1;5;1.0;1.0;5;1;2;2;2;7;1
16011;0;4;4;4;1;20;13;2;10.0;1;2;1;2;2;1;1;5;1.0;1.0;4;1;2;2;2;7;1
16012;1;7;4;4;5;6;1;2;7.0;1;2;1;2;2;1;0;2;3.0;1.0;4;2;2;5;8;5;1
16013;0;4;6;4;1;18;13;5;3.0;2;2;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
16014;0;11;6;4;1;19;13;2;7.0;1;2;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;3;1
16016;0;2;3;4;1;17;13;1;10.0;4;2;1;2;2;1;0;2;1.0;1.0;5;3;2;4;2;3;1
16017;0;10;4;4;5;15;1;1;7.0;1;2;1;2;3;1;0;1;3.0;1.0;4;1;2;3;2;2;1
16018;1;10;4;4;5;15;1;1;7.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
16020;0;8;7;2;5;11;7;1;7.0;2;3;2;2;2;1;0;3;3.0;2.0;2;1;2;3;2;3;1
16021;1;9;7;4;1;11;13;1;7.0;2;3;1;2;2;1;0;3;3.0;2.0;4;1;2;3;2;3;1
16022;0;10;1;4;1;9;13;1;2.0;4;1;8;2;2;1;0;1;1.0;1.0;4;1;5;3;3;2;1
16026;0;7;6;4;1;2;7;2;7.0;2;1;1;2;2;1;0;1;3.0;1.0;5;1;2;4;3;4;1
16027;1;3;4;4;1;17;13;5;2.0;3;1;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;2;1
16028;0;3;6;4;5;6;1;2;4.0;1;2;8;2;3;4;0;1;3.0;1.0;6;1;3;3;2;2;1
16029;1;9;1;4;1;15;7;1;1.0;2;2;5;2;2;1;0;3;1.0;1.0;2;2;2;4;2;3;1
16030;1;8;1;4;1;15;7;1;7.0;2;2;5;2;2;1;0;3;1.0;1.0;2;2;2;4;2;3;1
16031;1;9;7;3;5;19;1;3;7.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
16034;1;5;7;4;5;13;1;1;7.0;1;2;8;2;3;3;0;1;1.0;1.0;5;1;3;3;2;3;1
16035;0;7;7;4;5;2;1;2;3.0;1;2;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
16036;1;5;3;3;1;14;13;1;7.0;4;3;1;2;2;1;1;5;3.0;1.0;4;1;2;3;2;3;1
16038;1;6;6;4;5;24;1;2;11.0;1;3;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
16039;0;11;5;4;1;19;13;2;7.0;4;3;1;2;2;1;1;2;3.0;1.0;4;3;2;3;2;4;1
16040;0;1;3;3;5;15;1;1;2.0;1;3;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
16042;1;7;6;4;1;17;13;1;2.0;4;4;1;2;2;1;1;2;3.0;1.0;5;2;2;3;2;4;1
16044;0;4;4;4;1;23;7;2;10.0;2;1;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
16045;1;9;4;4;1;15;1;1;2.0;1;2;1;2;3;3;0;1;1.0;1.0;5;1;2;4;2;3;1
16047;1;7;7;4;1;22;1;2;7.0;1;3;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
16050;1;7;7;4;5;19;13;2;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
16051;1;7;7;4;5;19;1;2;7.0;2;3;1;2;3;1;0;1;3.0;1.0;4;1;2;3;2;2;1
16052;1;10;6;4;1;12;13;1;7.0;4;3;8;2;2;1;0;2;1.0;1.0;3;3;2;3;2;4;1
16053;0;9;4;4;1;20;13;2;7.0;2;3;1;2;2;1;0;3;3.0;1.0;4;2;2;5;2;2;1
16055;1;8;1;4;1;12;12;1;7.0;4;3;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
16056;0;5;1;4;1;3;13;2;10.0;1;3;8;2;3;4;0;1;3.0;1.0;3;1;4;3;2;2;1
16057;1;9;6;4;1;19;13;2;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;2;1
16058;0;3;1;4;1;14;13;1;10.0;3;4;8;2;2;1;0;1;1.0;1.0;4;1;3;3;2;2;1
16059;0;8;1;4;1;16;13;1;8.0;4;4;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
16062;1;11;6;3;1;17;13;1;10.0;4;3;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
16064;1;8;1;4;5;21;12;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;6;2;2;6;2;5;1
16065;1;10;6;4;1;11;13;1;7.0;4;3;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
16068;0;12;2;4;1;15;13;1;4.0;4;4;1;2;2;1;0;4;1.0;1.0;5;1;2;3;2;3;1
16069;0;4;3;4;1;21;13;3;2.0;4;4;1;3;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
16070;1;5;6;4;1;23;13;3;10.0;2;4;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
16072;0;7;6;4;1;23;7;3;4.0;2;4;2;2;2;1;0;1;3.0;1.0;3;1;2;4;2;3;1
16077;1;6;4;4;5;14;1;1;2.0;1;1;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
16078;1;6;7;4;5;13;1;1;7.0;1;1;1;2;2;1;0;2;2.0;1.0;4;2;2;3;2;2;1
16079;0;8;1;4;1;22;13;3;7.0;4;1;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
16081;1;9;4;4;1;16;13;1;7.0;4;1;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;5;1
16083;0;7;6;4;1;15;13;1;10.0;4;1;1;2;2;1;0;4;1.0;1.0;4;1;2;3;3;4;1
16086;1;8;6;4;5;15;1;1;7.0;1;1;1;2;2;1;0;2;1.0;1.0;4;2;2;4;2;3;1
16088;0;5;3;4;1;20;13;3;2.0;4;2;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
16092;1;9;6;4;1;18;21;1;7.0;4;3;1;2;2;1;0;2;3.0;1.0;4;3;2;4;2;4;1
16094;0;7;7;4;1;3;13;3;7.0;3;4;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
16095;0;6;6;4;1;6;13;2;8.0;4;4;8;2;2;1;0;2;1.0;1.0;4;2;4;3;2;2;1
16096;1;10;3;4;1;21;13;2;10.0;4;4;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;3;1
16098;0;6;1;4;1;9;13;1;1.0;2;4;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
16100;1;9;1;4;1;9;13;1;7.0;4;1;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
16101;1;9;7;4;1;24;13;3;7.0;2;1;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;3;1
16103;0;5;2;4;1;17;13;1;8.0;4;2;1;2;2;1;0;2;1.0;1.0;6;2;2;4;2;3;1
16105;0;8;6;4;1;12;7;1;4.0;2;3;1;2;2;1;0;1;3.0;1.0;2;1;2;3;2;2;1
16107;0;5;1;4;1;4;13;2;7.0;1;5;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
16108;1;6;4;4;1;22;13;3;4.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
16113;0;3;1;4;1;7;13;1;8.0;4;4;1;2;2;1;0;8;1.0;1.0;4;1;2;3;2;2;1
16116;0;8;5;4;1;18;13;1;7.0;4;4;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
16117;1;7;1;4;1;20;13;3;7.0;3;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
16119;1;4;2;4;1;15;13;1;2.0;4;4;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;5;1
16120;0;3;5;4;1;23;13;2;10.0;2;4;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
16121;1;7;7;4;5;6;1;4;10.0;1;4;8;2;3;4;1;5;1.0;1.0;4;1;3;3;2;7;1
16123;0;4;6;4;5;23;4;3;10.0;1;5;8;2;3;4;0;1;1.0;1.0;7;1;4;3;2;4;1
16125;1;4;5;4;1;9;13;1;8.0;4;2;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
16126;0;6;1;4;1;23;13;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
16128;0;7;6;4;1;21;13;3;7.0;4;4;1;2;2;1;1;2;3.0;1.0;4;2;2;4;2;3;1
16129;0;7;3;4;1;23;7;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
16130;1;6;3;4;5;23;1;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
16131;0;11;3;4;1;23;13;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
16133;1;9;7;4;1;14;4;1;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;5;1
16138;1;8;7;4;1;20;13;3;7.0;2;2;7;2;2;1;0;3;3.0;1.0;4;3;2;4;2;3;1
16139;1;8;6;4;1;14;13;1;7.0;4;2;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
16140;1;7;2;4;1;16;13;1;4.0;4;3;8;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
16141;1;3;4;4;5;6;1;2;8.0;1;3;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
16143;0;12;4;4;1;13;8;1;7.0;4;3;8;2;2;1;0;1;3.0;1.0;2;1;2;3;2;3;1
16145;0;9;4;4;1;13;13;1;7.0;4;3;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
16147;1;5;5;1;1;2;2;3;7.0;4;3;1;2;2;1;0;1;1.0;1.0;4;1;2;3;3;3;1
16149;1;10;1;4;5;20;1;3;7.0;1;3;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
16151;1;10;3;4;1;12;13;1;10.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
16152;0;9;6;4;1;15;13;1;7.0;3;4;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
16153;0;4;1;4;1;2;7;3;7.0;2;5;5;2;2;1;0;2;3.0;1.0;2;2;2;3;2;5;1
16155;0;11;3;4;1;9;10;1;4.0;4;5;8;2;2;1;0;2;1.0;1.0;2;2;2;4;2;3;1
16157;1;4;5;4;1;11;13;1;8.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
16159;1;8;1;4;1;15;13;1;7.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;5;1
16162;1;7;4;4;1;19;5;1;2.0;1;5;8;2;3;4;1;5;3.0;1.0;4;1;4;3;2;7;1
16163;1;10;5;4;1;13;13;1;7.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;2;1
16164;1;4;6;4;1;16;13;1;4.0;4;1;7;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
16167;1;4;1;4;1;4;13;3;4.0;2;6;1;2;2;1;0;1;1.0;1.0;8;1;2;6;2;4;1
16168;1;3;1;4;1;22;13;3;4.0;2;6;1;2;2;1;0;2;1.0;1.0;6;3;2;3;2;3;1
16169;1;3;3;4;1;20;13;5;4.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;3;1
16171;1;4;4;4;1;20;13;3;2.0;1;5;8;2;3;3;0;1;3.0;1.0;4;1;4;3;2;3;1
16172;1;7;7;4;5;18;1;3;2.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
16175;0;9;6;4;1;22;13;2;7.0;4;2;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;3;1
16177;1;6;1;4;5;1;1;3;2.0;1;2;1;2;2;1;0;2;3.0;1.0;5;3;2;4;2;3;1
16181;0;6;2;4;5;19;13;1;10.0;4;5;1;2;2;1;0;8;1.0;1.0;5;1;2;3;2;2;1
16182;1;9;1;4;1;15;4;1;1.0;4;5;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
16184;1;8;2;4;5;18;1;1;7.0;1;5;8;2;3;4;0;1;3.0;2.0;3;1;4;3;2;2;1
16185;1;6;4;4;1;16;13;1;7.0;4;6;8;2;2;1;0;2;3.0;1.0;4;2;3;3;2;5;1
16188;1;10;6;4;1;21;13;2;7.0;4;6;1;2;2;1;0;2;3.0;1.0;4;4;2;3;2;2;1
16190;1;4;1;4;5;19;1;1;2.0;2;6;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
16192;0;3;1;4;5;6;1;4;8.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
16193;1;9;2;4;1;19;7;5;7.0;2;6;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
16194;1;12;3;4;1;12;4;1;4.0;4;6;1;2;2;1;0;2;3.0;1.0;2;2;2;3;2;2;1
